neg,neu,pos,compound,line
0.0,0.865,0.135,0.3612,notmad worked right away after install and it is what i would like to see from the product.
0.0,0.604,0.396,0.8957,"transfer files is easy using notmad, however again, would be great if nomad supported folders like iriver, rca lyra and some other."
0.0,0.847,0.153,0.4404,often i fill i need to have better organization for the library and there is not enought of variables.
0.0,0.828,0.172,0.6369,"artist, album and genre are only mp3 tags which are supported buy this player, and if you have 100 artists would be good to have another subcategory."
0.08,0.739,0.181,0.4201,"after all those players have 40-60 gb of hard drive, so better organization is required."
0.0,0.903,0.097,0.4215,"the bottom line, i'll still watch the progress of iriver hdd players and if they produce 40 gb player i'll will sell my nomad and buy iriver."
0.0,0.67,0.33,0.8126,"the bundled software blows, yes...... but i heard of notmad explorer (http://redchairsoftware.com) from the creative tech support people."
0.0,0.818,0.182,0.4588,"i downloaded the trial version, and after less than 10 minutes of using it, decided it was well worth the price."
0.265,0.478,0.256,-0.0534,"so yes, as with all software bundled with creative products, it was useless and ugly."
0.0,0.522,0.478,0.7506,"for once, though, this 3rd party software is excellent."
0.0,0.778,0.222,0.431,dont let the bad reviews of the software change your mind.
0.0,1.0,0.0,0.0,zens rule.
0.197,0.455,0.348,0.25,unmatched quality and beyond cool.
0.0,1.0,0.0,0.0,originally i wanted the ipod.
0.0,1.0,0.0,0.0,most people probably wanted the ipod before realizing that a vast array of full-featured viable alternatives exist.
0.0,0.917,0.083,0.4019,"i like the way apple is innovative, but let's face it - they can't be the only one with an idea to enclose a 2.5 "" hd within an aluminum case in a stylish package for long, especially after the buzz is out of their little techie pod."
0.0,1.0,0.0,0.0,"the 30gb zen xtra rocks my socks, spills my beer, but doesn't wash my car."
0.0,1.0,0.0,0.0,so what?
0.0,1.0,0.0,0.0,i can do that myself.
0.0,0.848,0.152,0.3612,"longer battery life, greater accessibility to online music services, and pc compatibility are the sensibilities."
0.167,0.833,0.0,-0.296,"the visceral teases include the case, the sound quality, and the capacity."
0.0,1.0,0.0,0.0,"i haven't checked the resilience of my xtra yet, and don't plan to."
0.167,0.641,0.192,-0.1027,"however, if anyone has participated in violent or extreme sports while using their zen, please share your experiences."
0.308,0.692,0.0,-0.5994,i'm considering using mine as a distraction to winter boredom in the paintball fields.
0.234,0.467,0.299,0.1779,it can get pretty lonely out there.
0.0,0.256,0.744,0.4404,creative thinking.
0.0,0.704,0.296,0.6369,i just purchased this player and i have to say that i love it.
0.0,0.637,0.363,0.9413,"the sound is excellent, the battery life is excellent, the fact that the battery is replacable is excellent, and finally the price, $ 200 cheaper than the 40gb ipod, is excellent."
0.0,0.865,0.135,0.3612,"the only thing the ipod has over the nomad is the style, size, and ease of use."
0.0,0.786,0.214,0.7002,"the nomad is not ugly, it is not that big, it comfortably fits in my pocket, or heavy, and the controls are not hard to get used to."
0.187,0.742,0.071,-0.4703,"so far i have no complaints and i recommend this to anyone who wants quality over appearance, also anyone who wants a harddrive based mp3 player and wants to pay next to nothing."
0.0,1.0,0.0,0.0,"i only have one question, when i add tracks to my nomad, via nomad explorer, they are automatically put in alphebetical order, rather than album order."
0.0,1.0,0.0,0.0,"is this possible to fix, if so how, if not does notmad explorer from red chair software do this?"
0.0,0.815,0.185,0.3612,i would like album order for my live albums and was just wondering.
0.0,0.782,0.218,0.4199,"thank you very much, and go out and get yourself a nomad!"
0.0,1.0,0.0,0.0,got to get an ipod!
0.0,1.0,0.0,0.0,wow...  this thing is trash.
0.0,0.822,0.178,0.0772,want the laundry list of reasons why?
0.0,1.0,0.0,0.0,of course you do!
0.108,0.762,0.13,0.5391,"a) feel cheap -- the plastic is feels like it would break very easily, and it definately wouldnt survive a drop  b) the screen is hard to read -- the cover hides it an already annoying poorly lit display  c) the scroll bar is a travesty -- enough said  d) software is another great misfortune -- hard to operate, crashes frequently, screwed my music library up, doesnt work with mp4s, the list goes on and on  e) the case is too small -- it took me like a half hour just to get this monstrosity to fit in its cage  f) it doesnt look pretty -- spending this kind of cash, you want something that has the asthetics bit down, of course  so...  im taking mine back tomorrow morning, and getting a nice shiny new ipod instead."
0.0,0.879,0.121,0.3252,"don't waste your time, engery, resources on this thing, just spend a little more for a far more functional ipod."
0.0,1.0,0.0,0.0,don't buy it.
0.0,0.674,0.326,0.4404,i bought the zen xtra 30g as a gift.
0.767,0.233,0.0,-0.5106,what a disappointment.
0.524,0.476,0.0,-0.5106,the software failed repeatedly.
0.0,1.0,0.0,0.0,i couldn't load more than one song before the software crashed.
0.226,0.323,0.452,0.4215,creative labs customer support website is useless.
0.0,1.0,0.0,0.0,software downloads on the site crashed my pc.
0.0,0.763,0.237,0.6808,creative tech support operators work 9-6 p.m. weekdays - as if i had time during work hours to spend time on this.
0.0,1.0,0.0,0.0,don't buy this thing.
0.0,0.328,0.672,0.6249,great mp3 player.
0.0,0.656,0.344,0.6369,i just bought this player today and i already love it.
0.095,0.789,0.116,0.119,it has a few inconveniences: one is that the songs do not automatically play one after another like on a cd.
0.078,0.922,0.0,-0.296,"another irriation is that if you hold the scroll button down for too long, it keeps going past the song you may have wanted to stop on."
0.0,0.477,0.523,0.6588,"otherwise, this player is awesome!"
0.0,0.722,0.278,0.6124,it has a clear blue light that allows you to see everything on the screen easily.
0.0,0.671,0.329,0.6597,"the volume range is great, so you can blast it if you want."
0.0,0.515,0.485,0.765,"overall, this player is awesome and i definately recommend it."
0.0,0.213,0.787,0.5719,perfect purchase.
0.0,1.0,0.0,0.0,i received this item for christmas and it has met and exceeded all my standards.
0.0,1.0,0.0,0.0,"naturally i did quite a bit of review before purchasing (i recomend www.nomadness.net), and price-wise zens are unbeatable."
0.0,0.678,0.322,0.6908,"compared to other leading hdd mp3 players, the value per gb is the tops."
0.0,1.0,0.0,0.0, - price: see above.
0.0,0.709,0.291,0.5719," - sound quality: excellent, everything you would expect from this company."
0.0,0.707,0.293,0.4404, - the unit is easy to use and intuitive.
0.0,1.0,0.0,0.0,it took me about 5 minutes before i had mastered the controls.
0.0,0.633,0.367,0.4404, - uploading music is quick and easy.
0.147,0.652,0.201,0.25,"although the supplied software can be annoying at times, on whole it is excellent."
0.229,0.771,0.0,-0.3976,"i have uploaded about 3,000 songs now with very minimal difficulty."
0.0,1.0,0.0,0.0,(it's fast too!)
0.0,0.591,0.409,0.8402,"btw, be sure to have your mp3 tags labled correctly, as this will ensure a great organization."
0.0,0.877,0.123,0.2732,"- the unit itself its well structured, with just the buttons you need and none you don't."
0.188,0.699,0.113,-0.3378,"as often mentioned, the scroll tab is average, however, not difficult to use or horrible."
0.0,0.806,0.194,0.34,"structurally, everything is secure and it won't fall apart on you."
0.0,0.729,0.271,0.6369,"the screen is large, defined, and easy to read, and the silver unit is naturally cool."
0.0,0.803,0.197,0.4019,"there are lots of interesting features included such as eax, and customization."
0.0,0.772,0.228,0.7579," - the replacable battery is great since once it eventually wears out (as all lithium batteries do), you will be able to buy another easily."
0.113,0.887,0.0,-0.1027,ipod users have to send theirs back and pay $ 100 for a replacement.
0.0,1.0,0.0,0.0,"also, the nomad's 14 hours of battery life versus 8 is handy."
0.0,1.0,0.0,0.0,"- equipment included is average, but that isn't a big deal since thats not what you are buying it for."
0.191,0.677,0.132,-0.2382,"the case is strong and stylish, but unfortunately lacks a window (now a big deal)."
0.0,1.0,0.0,0.0,"the headphone earbuds are average, so just use your regular pair instead."
0.0,0.638,0.362,0.5267,conclusion:  this player is an ideal purchase.
0.0,0.86,0.14,0.5023,"there isn't need to get in details again, but just remember it rocks because: price, sound, ease of use, and features."
0.0,1.0,0.0,0.0,"i would recogmend this player to anyone i know, and you will not be dissapointed."
0.0,0.476,0.524,0.5106,impressive with few flaws.
0.212,0.691,0.097,-0.5429,the nomad jukebox zen xtra is a very good mp3 player but the software is it gets hurt.
0.257,0.576,0.167,-0.1796,i have no problem using the player itself and i feel it is a very good player.
0.0,1.0,0.0,0.0,on my main computer the software did not work right.
0.108,0.763,0.129,0.1134,i had to sit on the phone with customer support for 2 hours and they did not help at all.
0.165,0.671,0.165,0.0,i eventually gave up with customer support and worked on fixing the problem myself.
0.0,0.649,0.351,0.6597,i have the software working fine now and the mp3 player is fantastic.
0.0,1.0,0.0,0.0,"it seems that depending on the system the software might not work or might work, because it works on all the other computers i have."
0.131,0.777,0.092,-0.2023,so once i worked out the problem with the software this mp3 player is worth the money it cost.
0.0,0.0,1.0,0.6249,awesome.
0.0,0.738,0.262,0.4927,i'm very pleased with my zx so here's a quick review.
0.0,1.0,0.0,0.0,first there's the unit itself.
0.0,0.907,0.093,0.438,"it is small overall, bigger than the ipod, but keep in mind that this is because different, less expensive but not necessarily inferior technology is used in the zx."
0.0,0.844,0.156,0.5423,"the zx boasts superior sound quality than the ipod, however it compromises a bit of the unit's size in doing so."
0.0,0.796,0.204,0.7501,"the lcd is larger than the previous model, the nx, and has a bright blue backlight which illuminates the screen more successfully than the nx's green backlight did."
0.157,0.633,0.211,0.4215,"the scroll wheel is easy to use and works great for me, however many have complained that the wheel is cumbersome and difficult to operate."
0.131,0.476,0.393,0.6597,the sound is excellent as one would suspect from a creative product.
0.0,0.828,0.172,0.6808,"the included eax support is useful at times, especially when you listen to a variety of genres, as it will adjust the equalizer for you which can be a big hassle."
0.169,0.831,0.0,-0.7109,"the environmental audio, however, is almost completely useless and has made most of my songs sound worse than without it (i encode my songs at 192-256 kbps without variable bit rates.)"
0.0,0.89,0.11,0.6908,"the signal to noise ratio (the ratio of detectable, useful data to unusable garbage in, say, a radio wave; a larger stn ratio is better) is nice and high at 98 decibles, and it should be noted that apple refuses to release the stn ratio of any of the ipods."
0.0,1.0,0.0,0.0,the software hasn't been a hassle for me at all.
0.113,0.887,0.0,-0.3182,i ignored the instruction booklet (as i do with any product) and figured out how to organize separate playlists within minutes.
0.0,0.9,0.1,0.2732,"my sister was able to figure it out on her own as well, and she is of average computer competence."
0.0,0.885,0.115,0.4588,"the less computer-saavy might find apple's software a bit friendlier, though (i use it at a friend's house and it does do a lot more for you.)"
0.0,0.865,0.135,0.5574,"lastly, the price is fantastic:  i spent $ 269 for my 30gb zx, compared to the $ 299 for a 10gb ipod and the also expensive iriver ihp-120."
0.158,0.766,0.077,-0.6705,"for prospective buyers, i would warn of the following: 1) purchase a better pair of headphones as soon as possible, as earbuds sound terrible and are terribly uncomfortable (this applies to earbuds in general,) and 2) make sure that your mp3s have id3 tags on them, that when when they are loaded into the playlist they will automatically sort themselves."
0.0,0.873,0.127,0.6908,"if you want great sound quality, don't want to spend an arm and a leg per-gigabyte, don't mind being something of an iconoclast among many ipod users, and are willing to sacrifice a few cubic centimeters of your personal space for a large discount, then i would suggest the zen xtra for you."
0.0,0.141,0.859,0.7269,it's pretty good.
0.0,1.0,0.0,0.0,read the instuctions - do not plug the zen into your computer until you have installed all the software onto your computer and rebooted it!!
0.253,0.747,0.0,-0.9038,(i had no problems since i did this but there seem to be a couple of very bitter reviews further down - maybe they did not do this or maybe there are some very sad ipod owners since they all recomend it instead).
0.0,1.0,0.0,0.0,and have you seen the price of the ipod extras that you need.
0.135,0.801,0.064,-0.3818,eg 60 $ for a plastic box to hold 4 aaa batteries to increase the use time past 6-8 hrs (reviewers figures)  i uploaded the drivers and new software in 15 minutes - no crashes or problems.
0.0,1.0,0.0,0.0,transferred the zens new software onto it in about 10 seconds.
0.0,1.0,0.0,0.0,it is transferes a song in about 2 seconds.
0.13,0.449,0.421,0.7043,"usb 2.0 - very fast  yeah i agree the earbuds are pretty crap, replace them."
0.0,0.652,0.348,0.7869,but the sound is very good (and loud) and works well on my portable speakers.
0.0,1.0,0.0,0.0,and for those that are intrested the recharger works anywhere in the world (and is quite small).
0.0,0.822,0.178,0.3804,"it looks very cool, and seems quite small to me and very light."
0.348,0.496,0.156,-0.4019,"the scroll button seems ok, i have no problems with it."
0.0,0.556,0.444,0.4927,i am very pleased so far.
0.0,1.0,0.0,0.0,i had all my files already on my pc in wma format (200 cd's).
0.495,0.25,0.255,-0.4309,"so far so good, no problems, no conversions."
0.0,1.0,0.0,0.0,very simple to use.
0.0,0.76,0.24,0.6249,the reason it does not get 5 stars  1) a spare battery would have been great.
0.163,0.667,0.17,0.0258,2) no games - it has a cool screen - why not use it.
0.184,0.721,0.095,-0.1828,"3) it does not work automatically like a hard drive when you connect it to your computer, like some players  all in all suprisingly easy to use."
0.0,0.494,0.506,0.6249,a great player for the price.
0.0,0.796,0.204,0.5927,"summary:  lots of flaws, but exceptional sound quality, hd size, and price make it a good buy."
0.0,0.581,0.419,0.7579,pros:  excellent sound - i found the music reproduced faithfully through the jukebox.
0.12,0.656,0.224,0.4404,"there was no distortion and it sounded great, especially with eax environmental audio enabled."
0.162,0.838,0.0,-0.5267,"transfer through windows explorer - windows recognizes the jukebox as an additional hard disk, so it allows you to simply drag and drop files from windows explorer to a folder for the nomad."
0.0,0.859,0.141,0.4215,i found this to be a much easier method of transferring my music to the nomad than using their software.
0.109,0.698,0.194,0.2732,"however, it doesn't register instantly as a hard drive like other players."
0.0,1.0,0.0,0.0,"you have to install the software to the computer you're transferring to, instead of just connecting it with a usb connection."
0.0,0.641,0.359,0.4215,this would have been much easier.
0.069,0.931,0.0,-0.1027,"the nomad can hold any type of file, not just mp3, so you can use it as a portable hard disk."
0.0,0.758,0.242,0.4927,i found it very useful for transferring large files to another computer.
0.208,0.623,0.17,-0.0935,this almost made it worth the price alone.
0.0,0.798,0.202,0.5106,"i was able to easily copy 2gb worth of video files from my computer, and then transfer them to a friend's."
0.0,0.859,0.141,0.3182,"huge storage space - even at 320kbs, you can store a ton of songs on this thing."
0.0,1.0,0.0,0.0,30gb is more than enough for most people.
0.0,1.0,0.0,0.0,having usb 2.0 makes for very fast transfers.
0.0,1.0,0.0,0.0,it only took me about 10 seconds to transfer a 200mb file.
0.0,1.0,0.0,0.0,it took maybe 15 minutes to transfer 1000 songs.
0.0,1.0,0.0,0.0,cons:  navigation system - the zen xtra uses id3 tags that are embedded in the mp3 files to organize your songs.
0.0,0.854,0.146,0.6249,"this is great as long as all of your music have id3 tags, and if you've downloaded your songs off the internet, many probably don't."
0.0,0.811,0.189,0.4215,it would have been much easier to use a windows explorer style navigation system.
0.0,0.862,0.138,0.34,you can't simply open up a folder from the player and play all the songs in it.
0.105,0.895,0.0,-0.4019,"whe you transfer your songs to the jukebox, it dumps all of them into a single folder, and then sorts them by the id3 tags."
0.0,1.0,0.0,0.0,fm receiver - it has none.
0.0,0.823,0.177,0.4215,i would be nice to have a simple fm receiver so i could pick up local stations.
0.0,1.0,0.0,0.0,that way i could get rid of a walkman alltogether.
0.072,0.928,0.0,-0.1027,cheap construction - they should have made the player out of hard plastic and put some rubber on the corners.
0.101,0.792,0.107,0.024,"the player feels very delicate, as if i'm holding an actual hard drive."
0.179,0.821,0.0,-0.2411,i'm not sure if it would survive a fall from 3 feet.
0.0,1.0,0.0,0.0,"as a portable player, it should feel a bit more durable."
0.0,0.899,0.101,0.2023,the top of the player is a thin metal piece that covers up the battery and is removable.
0.127,0.873,0.0,-0.1531,i could crush this thing in half with two fingers if i wanted to.
0.0,1.0,0.0,0.0,this is not a player you can take jogging.
0.162,0.638,0.199,0.119,the songs don't play one after another like on a cd.
0.0,0.816,0.184,0.2023,you have to add them to the playing list.
0.0,0.854,0.146,0.34,"i can't simply bring up my entire list of songs, click play, and then hit next."
0.0,0.789,0.211,0.34,you have to add all the songs to a play list.
0.0,0.823,0.177,0.4215,"there is probably an easier way to do this, i just haven't found it yet."
0.394,0.606,0.0,-0.3818,software - the software is crap.
0.0,0.621,0.379,0.7269,"i use it for ripping cds, which it does a pretty good job of."
0.369,0.631,0.0,-0.4767,"otherwise, it is difficult to figure out and awkward."
0.18,0.668,0.152,0.1352,"like most people, i don't want to read the instructions, i just want to use it."
0.104,0.896,0.0,-0.1027,"even after reading some of the instructions, it's still hard to figure out."
0.0,0.894,0.106,0.3612,"i would recommend replacing the existing software with the "" notmad explorer, "" which is simpler to use and can be found on the internet."
0.216,0.784,0.0,-0.296,"no line out jack - as i said, there is none."
0.0,1.0,0.0,0.0,the headphone jack acts as a pseudo line out jack.
0.0,0.866,0.134,0.5719,"so you can plug your nomad directly into your stereo or use a car adapter, but you don't get the quality from a true line out jack."
0.0,0.844,0.156,0.5719,"it sounds decent, but i would estimate you get maybe 80% of the quality that you would from a true line out jack."
0.348,0.652,0.0,-0.1531,controls are a bit awkward.
0.0,1.0,0.0,0.0,the controls definately took some getting used to.
0.138,0.862,0.0,-0.3412,it wasn't as easy to fast forward or pause a song than it was with a regular walkman.
0.0,1.0,0.0,0.0,when i first had it i kept finding myself having to look at the nomad to figure out where the skip button was.
0.0,0.851,0.149,0.4215,a sliding old fashioned volume knob would also have been easier than the digital version that was included.
0.0,0.951,0.049,0.0772,"i want to have instant access to the volume, not have to hold down a button and have to wait a half second for the player to register it."
0.783,0.217,0.0,-0.5574,crappy headphones.
0.394,0.606,0.0,-0.3818,the included earbuds were uncomfortable.
0.0,0.581,0.419,0.7574,i would replace them with some better sounding and more comfortable phones.
0.41,0.59,0.0,-0.7133,"difficult navigation - i won't necessarily say "" difficult, "" but i don't enjoy the scrollwheel to navigate."
0.0,0.902,0.098,0.0772,"it is a bit cumbersome, and i can't get to the songs i want as quickly."
0.0,1.0,0.0,0.0,i think this is it's biggest flaw.
0.0,0.815,0.185,0.3612,i would much more have preferred a keypad-type navigator like found on dvd remotes.
0.0,0.775,0.225,0.4404,"up, down, left, and right would have given me better control."
0.044,0.915,0.041,-0.0289,"if you hold down the scroll wheel too long (which is common if you have a lot of songs to sort through), it will get "" stuck "" rapidly going through the songs and won't stop until several seconds after you let your finger off of it."
0.0,1.0,0.0,0.0,case - the nomad comes with a leather holding case.
0.0,0.896,0.104,0.4404,"it would have been much nicer if it had a window so you could see the screen, and if the button didn't cover up the ac jack."
0.0,1.0,0.0,0.0,that way i could keep it in the case all the time.
0.093,0.8,0.107,0.1027,"as it stands now, the case is pretty useless unless you're packing the player up for travel, or if you load up all your songs beforehand."
0.123,0.877,0.0,-0.2732,you can cut up the case a bit with an xacto knife and make it useable though.
0.0,0.748,0.252,0.5719,"overall, i feel that it's a decent buy, and am happy that i own it."
0.153,0.639,0.208,0.4019,"i am willing to overlook it's problems to get superior sound quality and low price, although i feel the player has a lot of room for improvement."
0.335,0.502,0.163,-0.4678,"good for the money, but software is awful."
0.0,1.0,0.0,0.0,"after looking over multiple large mp3 players, i decided to get this one."
0.0,1.0,0.0,0.0,"for the price and size and features, you can't beat the price."
0.041,0.959,0.0,-0.1027,"a 10 gb ipod is just as much and i have heard from multiple sources that the ipod is very loud and you can heard the hard drive everytime it spins, accesses files or does antyhing."
0.0,0.922,0.078,0.2382,"i think the reson for the creative being larger is for sound dampening and protection, whihc is a plus, but then again it is only speculation."
0.0,0.715,0.285,0.4927,the buttons and interface are very easy to use.
0.0,0.824,0.176,0.4927,"simple click buttons, back buttons volume and display are very easy to read, access and use."
0.307,0.693,0.0,-0.5499,but the major problem i had was with the software.
0.0,1.0,0.0,0.0,"you are not able to simply import files, but rather you have to go through multiple steps to find them."
0.0,1.0,0.0,0.0,the instructions that come with it don't explain how to make things simple.
0.228,0.772,0.0,-0.616,the quick sync isn't any good becuase it either needs to be configured properly or just isn't very useful.
0.166,0.834,0.0,-0.3804,i tried to make sense of the file transfer program and just got more confused.
0.08,0.92,0.0,-0.1027,i tried to take a cd and simply rip it onto a hard drive and then transfer into the player.
0.0,0.704,0.296,0.2732,well that was not a simple task.
0.11,0.89,0.0,-0.2732,i ended up suing windows player to make mp3's (actually wma files) and then using the probram to transfer.
0.149,0.851,0.0,-0.5511,"i think the lack of the mp3 player being able to run without special software is also a downer, becuase it makes it more cumbersome for people less computer illiterate."
0.136,0.864,0.0,-0.296,"buy this for the storage and price, avoid it if you know nothing about computers."
0.0,1.0,0.0,0.0,buy this instead of an ipod.
0.0,1.0,0.0,0.0,with this mp3 player you get much more memory for much less than an ipod.
0.0,1.0,0.0,0.0,an ipod with the same amount of memory is $ 150 cheaper.
0.0,0.775,0.225,0.4404,"the reason for this the ipod has "" a better user interface ""."
0.0,0.856,0.144,0.4927,i have found that the interface on the nomad is very easy to use if you have a basic knowledge of a computer.
0.0,1.0,0.0,0.0,also the ipod has games on it.
0.0,0.862,0.138,0.1531,"games are ok for a cell phone, but mp3's are for music."
0.0,1.0,0.0,0.0,this thing roxxorz.
0.0,1.0,0.0,0.0,i purchased this player last week.
0.0,1.0,0.0,0.0,i did a little research on the web and this is the player i decided on.
0.136,0.864,0.0,-0.296,i refuse to buy anything made by apple and the nomad is about $ 200 cheaper anyway.
0.45,0.55,0.0,-0.5994,i have had no problem what-so-ever with this product.
0.0,0.731,0.269,0.4692,the software installed flawlessly and without any problems on my windows 2k machine.
0.094,0.906,0.0,-0.2924,"the headphones aren't the best, but you can really expect much out of the small headphones you insert in the ear cavity."
0.17,0.72,0.11,-0.1531,"the battery life seems good, takes very lttle time to charge, it uploads mp3s quickly and there is no delay between songs."
0.0,0.772,0.228,0.6925,"took me a few tries to get use to the navigation, but it's a very user friendly player imo."
0.0,0.736,0.264,0.6943,"i haven't messed with the firmware at all, the player worked perfect for me right out of the box."
0.0,0.431,0.569,0.765,"all-in-all, this is another excellent creative product."
0.0,1.0,0.0,0.0,"if you have the money and need 40 gb, this is the player for you."
0.0,0.692,0.308,0.5994,"it's small, light and nice looking and the display is decent as well."
0.0,0.667,0.333,0.3612,i would recommend this product to anyone.
0.286,0.714,0.0,-0.3412,it doesn't get any better than this.
0.078,0.723,0.199,0.7708,"before asking for the zen xtra specifically for christmas i researched many different mp3 players but finally decided on this one, and now that i have it i couldn't be happier and i'm convinced it's the best one out there."
0.0,0.907,0.093,0.3089,"many people have written about the software being its one downfall, personally i haven't had a single problem with the software, i'm running windows me."
0.041,0.849,0.11,0.5173,"the cd ripping to mp3 is so easy, and you can even rip the cd directly to the mp3 player, so it won't take up space on your pc hard drive."
0.0,0.751,0.249,0.7165,"the software runs smooth, it's nice to look at, it's very organized, easy to follow and makes things very simple."
0.184,0.816,0.0,-0.3566,"the controls on the player are very simple, no need for a manual."
0.0,0.703,0.297,0.886,"the player is fast and sounds great, it also has many options like slowing or speeding up the music, or making it sound like you're hearing the music in a huge auditorium."
0.0,0.951,0.049,0.136,"the battery lasts very long when playing music, but writing files to the player drains the battery fast, so you need to have it plugged into an outlet when sending files."
0.0,0.789,0.211,0.6908,"playlists can be made on the fly, without aid of a computer, and you can use play modes like shuffle and repeat for your ' now playing ' selections or playlists."
0.064,0.679,0.257,0.6245,"the software couldn't be better and the mp3 player works like a dream, i couldn't give this anything but a 5, i wish there was a 6."
0.385,0.615,0.0,-0.3612,difficult to manage large library.
0.0,1.0,0.0,0.0,"i purchased and returned this product, but not because of any glaring flaws in the design."
0.143,0.714,0.143,0.0,i made the mistake of thinking i could easily manage my mp3 library with this device.
0.0,1.0,0.0,0.0,i initially loaded about 3700 tracks with the intent of ripping the majority of my remaining cds to mp3.
0.0,1.0,0.0,0.0,i quickly discovered that the nomad wasn't going to work for me.
0.0,0.797,0.203,0.4215,the reasons below will be true for any product in this category.
0.0,1.0,0.0,0.0,here's why:  1. i don't need the nomad at the office.
0.0,1.0,0.0,0.0,i have my mp3's stored on my workstation.
0.0,1.0,0.0,0.0,2. i don't need the nomad at home for the same reason (although using it to sync between the two pc's might be a reason enough to get it.)
0.0,1.0,0.0,0.0,3. it's a hazard in the car.
0.106,0.835,0.059,-0.3699,"the navigation is nice enough, but scrolling and searching through thousands of tracks, hundreds of albums or artists, or even dozens of genres is not conducive to save driving."
0.0,1.0,0.0,0.0,(throw a cell phone and you're asking for trouble.)
0.0,1.0,0.0,0.0,) 3a.
0.118,0.637,0.245,0.3806,creating playlists using the included software to minimize issue 3 wasn't as easy as i would have liked.
0.129,0.871,0.0,-0.5106,"the bottom line:  if i have to get into making playlists to avoid rear-end collisions, i'll just buy a regular portable cd/mp3 player and burn myself collections of about 120 tracks per disk."
0.0,0.663,0.337,0.8641,"sure it's "" old school "" to carry a cd wallet around, but it will be easier to manage and i'll save around 250 bucks."
0.333,0.53,0.136,-0.3818,one major complaint:  my only significant complaint is sound quality.
0.101,0.899,0.0,-0.2263,the eax sound enhancement feature didn't do enough for me and the custom eq was a limited 5 band eq.
0.0,1.0,0.0,0.0,this did not give me enough control.
0.0,1.0,0.0,0.0,i wanted to use the nomad with a cassette style car adapter.
0.0,0.847,0.153,0.4019,"i was unable achieve a sound quality on par with my simple portable cd player with "" bass boost."
